,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
235,32218204,"Alšova, Znojmo",CZ,48.857013268100005,16.0556076558,line,91.0,13000.0,CZK,Pronájem bytu 3+1 91 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/znojmo-znojmo-alsova/32218204
236,32530268,"Uhříněveská, Praha 10 - Strašnice",CZ,50.0656742210092,14.5065777427473,point,65.0,17000.0,CZK,Pronájem bytu 2+1 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-strasnice-uhrineveska/32530268
237,33336412,"Hamerská, Litvínov - Hamr",CZ,50.59372557434629,13.5736744558224,point,52.0,6900.0,CZK,Pronájem bytu 2+1 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/litvinov-hamr-hamerska/33336412
241,33832796,"Zvěřinova, Praha 3 - Strašnice",CZ,50.08450515274,14.485477532109899,line,59.0,13000.0,CZK,Pronájem bytu 2+kk 59 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-strasnice-zverinova/33832796
242,33840988,"Legerova, Praha 2 - Nové Město",CZ,50.071332858709795,14.430501130994301,point,25.0,247500.0,CZK,Pronájem bytu 1+kk 25 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-legerova/33840988
244,33914716,"Francouzská, Brno - Zábrdovice",CZ,49.202108724506594,16.6208463269831,line,17.0,6990.0,CZK,Pronájem bytu 1+kk 17 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/brno-zabrdovice-francouzska/33914716
245,34839644,"Seifertova, Praha 3 - Žižkov",CZ,50.08516730167789,14.4429913542029,line,65.0,15800.0,CZK,Pronájem bytu 2+1 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-zizkov-seifertova/34839644
247,35082076,"Na Břehu, Praha 9 - Vysočany",CZ,50.108218,14.499135999999998,line,62.0,13500.0,CZK,Pronájem bytu 2+1 62 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vysocany-na-brehu/35082076
253,35995228,Praha 1 - Nové Město,CZ,50.0762900657347,14.4167285062604,polygon,79.0,25000.0,CZK,Pronájem bytu 2+kk 79 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-/35995228
254,36084828,"Plzeň - Doubravka, okres Plzeň-město",CZ,49.7562314632954,13.4204539988221,polygon,111.0,20000.0,CZK,Pronájem bytu 4+kk 111 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/plzen-doubravka-/36084828
255,35815260,"Sladkovského, Pardubice - Zelené Předměstí",CZ,50.034341088167714,15.774148364449198,line,30.0,10000.0,CZK,Pronájem bytu 2+kk 30 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/pardubice-zelene-predmesti-sladkovskeho/35815260
256,36281436,"Vrchlického, Jihlava",CZ,49.396792368721286,15.580372191421402,point,85.0,13000.0,CZK,Pronájem bytu 3+kk 85 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/jihlava-jihlava-vrchlickeho/36281436
257,36482140,Praha 1 - Nové Město,CZ,50.0762900657347,14.4167285062604,polygon,78.0,29000.0,CZK,Pronájem bytu 2+1 78 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-nove-mesto-/36482140
258,36908636,"Břevnovská, Praha 6 - Břevnov",CZ,50.0846481323242,14.364239692688,point,70.0,16500.0,CZK,Pronájem bytu 2+1 70 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-brevnov-brevnovska/36908636
259,36875356,"Rostislavova, Praha 4 - Nusle",CZ,50.062905117437104,14.445583555088401,line,41.0,15900.0,CZK,Pronájem bytu 2+kk 41 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nusle-rostislavova/36875356
263,37076060,"U Parku, Ostrava - Moravská Ostrava",CZ,49.850358339875,18.2855892018558,line,33.0,6200.0,CZK,Pronájem bytu 1+kk 33 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/ostrava-moravska-ostrava-u-parku/37076060
264,37031772,"Za Mototechnou, Praha 5 - Stodůlky",CZ,50.061980972928886,14.328252183257101,line,90.0,24000.0,CZK,Pronájem bytu 3+kk 90 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-stodulky-za-mototechnou/37031772
268,37633884,"Ruská, Holýšov",CZ,49.590003948427295,13.1048576230641,point,47.0,9300.0,CZK,Pronájem bytu 2+kk 47 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/holysov-holysov-ruska/37633884
269,37919836,"Senovážné náměstí, Praha 1 - Nové Město",CZ,50.086132,14.431403,point,84.0,33000.0,CZK,Pronájem bytu 2+kk 84 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-senovazne-namesti/37919836
271,38465116,"Břevnovská, Praha 6 - Břevnov",CZ,50.08465,14.364317000000002,point,129.0,55000.0,CZK,Pronájem bytu 4+kk 129 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-brevnov-brevnovska/38465116
273,38870876,"Lesní, Milovice - Mladá",CZ,50.2309970917033,14.872063456636601,point,43.0,16000.0,CZK,Pronájem bytu 2+kk 43 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/milovice-mlada-lesni/38870876
274,39071580,"Pod Svahem, Tachov",CZ,49.79878,12.636192,point,69.0,12000.0,CZK,Pronájem bytu 3+1 69 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/tachov-tachov-pod-svahem/39071580
277,40083292,"Hlubočepská, Praha 5 - Hlubočepy",CZ,50.04158020019529,14.3976001739502,point,52.0,17000.0,CZK,Pronájem bytu 2+kk 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hlubocepy-hlubocepska/40083292
281,40602716,"Eduarda Hamburgera, Olomouc",CZ,49.586479101552285,17.2446200740854,point,55.0,12000.0,CZK,Pronájem bytu 2+kk 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/olomouc-olomouc-eduarda-hamburgera/40602716
284,40803420,"Podkovářská, Praha - Vysočany",CZ,50.103560386017,14.5129533289425,line,52.0,14900.0,CZK,Pronájem bytu 2+kk 52 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vysocany-podkovarska/40803420
287,40877148,"Londýnská, Praha 2 - Vinohrady",CZ,50.073612946482704,14.4342233716992,line,34.0,12000.0,CZK,Pronájem bytu 1+1 34 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-vinohrady-londynska/40877148
290,41340764,"Tupolevova, Praha 9 - Letňany",CZ,50.1366644444,14.5049572222,line,78.0,17900.0,CZK,Pronájem bytu 3+kk 78 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-letnany-tupolevova/41340764
291,41593948,"Mánesova, Praha 2 - Vinohrady",CZ,50.077944594099996,14.441416104000002,point,105.0,31000.0,CZK,Pronájem bytu 3+1 105 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-manesova/41593948
293,41750108,"Kralovická, Plzeň - Bolevec",CZ,49.7789346775908,13.3652722247226,line,76.0,13500.0,CZK,Pronájem bytu 4+1 76 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/plzen-bolevec-kralovicka/41750108
294,41807708,"Tkalcovská, Jirkov",CZ,50.501133,13.449005999999999,point,40.0,8000.0,CZK,Pronájem bytu 2+kk 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/jirkov-jirkov-tkalcovska/41807708
295,42184540,"Edisonova, Chomutov",CZ,50.45605087280271,13.4092302322388,point,73.0,12000.0,CZK,Pronájem bytu 3+kk 73 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/chomutov-chomutov-edisonova/42184540
297,41959004,"Vejvodova, Praha 1 - Staré Město",CZ,50.084537378858,14.4191639174225,point,50.0,16000.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stare-mesto-vejvodova/41959004
299,42209116,"Těšnov, Praha 1 - Nové Město",CZ,50.09228134155271,14.4364595413208,point,98.0,20000.0,CZK,Pronájem bytu 4+kk 98 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-nove-mesto-tesnov/42209116
300,42299228,"Lamačova, Praha 5 - Hlubočepy",CZ,50.034824165146205,14.3806015786343,point,80.0,17600.0,CZK,Pronájem bytu 3+1 80 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-hlubocepy-lamacova/42299228
304,43007836,"17. listopadu, Chomutov",CZ,50.48009872436521,13.4170503616333,point,78.0,8300.0,CZK,Pronájem bytu 3+1 78 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/chomutov-chomutov-17--listopadu/43007836
306,43736924,"Lužická, Rokycany",CZ,49.737809451195496,13.579254550720599,line,40.0,10000.0,CZK,Pronájem bytu 1+kk 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/rokycany--luzicka/43736924
308,43863900,"Šejbalové, Praha 5 - Hlubočepy",CZ,50.02978133756471,14.3746514864642,point,32.0,14000.0,CZK,Pronájem bytu 1+1 32 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-hlubocepy-sejbalove/43863900
310,43949916,"Laubova, Praha 3 - Vinohrady",CZ,50.0789605637653,14.450032002058801,line,95.0,68746.0,CZK,Pronájem bytu 3+kk 95 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-laubova/43949916
312,44211804,"Štupartská, Praha 1 - Staré Město",CZ,50.087677,14.423442000000001,point,145.0,65000.0,CZK,Pronájem bytu 4+1 145 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/praha-stare-mesto-stupartska/44211804
313,44486492,"U Rybníka, Troubsko",CZ,49.178907,16.499587,line,45.0,11000.0,CZK,Pronájem bytu 2+1 45 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/troubsko-troubsko-u-rybnika/44486492
316,44900188,"Odborů, Praha 2 - Nové Město",CZ,50.077622078990096,14.418621654700804,line,107.0,29000.0,CZK,Pronájem bytu 3+1 107 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-nove-mesto-odboru/44900188
317,44940380,"U první baterie, Praha 6 - Břevnov",CZ,50.088783369994296,14.3656563655334,point,59.0,13800.0,CZK,Pronájem bytu 2+1 59 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-brevnov-u-prvni-baterie/44940380
319,45333596,"Herbenova, Kladno - Kročehlavy",CZ,50.13621809086571,14.111037105838099,point,48.0,12000.0,CZK,Pronájem bytu 2+1 48 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/kladno-krocehlavy-herbenova/45333596
320,45502300,"Dobrovského, Praha 7 - Holešovice",CZ,50.098789000000004,14.422814,point,55.0,20500.0,CZK,Pronájem bytu 2+kk 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-dobrovskeho/45502300
321,45576028,"Možného, Praha 6 - Ruzyně",CZ,50.077895067498,14.306999057664699,line,67.0,15000.0,CZK,Pronájem bytu 2+1 67 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-ruzyne-mozneho/45576028
322,45460572,"Žebětínská, Brno - Kohoutovice",CZ,49.1950183417951,16.5233979852257,line,75.0,14000.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/brno-kohoutovice-zebetinska/45460572
324,45657180,"Jugoslávská, Brno - Černá Pole",CZ,49.20490149078201,16.622973961180598,point,60.0,10400.0,CZK,Pronájem bytu 2+kk 60 m² (Podkrovní),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/brno-cerna-pole-jugoslavska/45657180
325,45670236,"Lišanská, Praha 6 - Ruzyně",CZ,50.077514932,14.3072524353,point,40.0,12500.0,CZK,Pronájem bytu 2+kk 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-ruzyne-lisanska/45670236
326,46026332,"Štefánikova, Praha 5 - Smíchov",CZ,50.0785789,14.4036598,point,121.0,29900.0,CZK,Pronájem bytu 3+kk 121 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-stefanikova/46026332
328,46378076,"Pavlouskova, Ostrava - Poruba",CZ,49.839723496516896,18.1613679302038,line,38.0,7800.0,CZK,Pronájem bytu 1+1 38 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/ostrava-poruba-pavlouskova/46378076
329,46296668,"Moravská, Praha 2 - Vinohrady",CZ,50.0744197106795,14.444224197427001,line,95.0,38000.0,CZK,Pronájem bytu 3+kk 95 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vinohrady-moravska/46296668
332,47295580,"Chudenická, Praha 10 - Hostivař",CZ,50.0458675,14.518867199999999,point,50.0,11000.0,CZK,Pronájem bytu 2+kk 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-hostivar-chudenicka/47295580
335,46775388,"Na Vápenicích, Plzeň - Černice",CZ,49.6969202796544,13.4182352205921,line,33.0,8500.0,CZK,Pronájem bytu 1+kk 33 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/plzen-cernice-na-vapenicich/46775388
336,47456092,"U páté baterie, Praha 6",CZ,50.091148,14.36715,point,43.0,13000.0,CZK,Pronájem bytu 2+kk 43 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-praha-6-u-pate-baterie/47456092
338,47808348,"Metelkova, Kuřim",CZ,49.2961103908634,16.5453667623005,line,115.0,17990.0,CZK,Pronájem bytu 3+kk 115 m² (Mezonet),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/kurim-kurim-metelkova/47808348
341,48135772,"Dlouhá, Žatec",CZ,50.32984468936271,13.545821964926601,line,130.0,15000.0,CZK,Pronájem bytu 4+1 130 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+1/zatec-zatec-dlouha/48135772
342,48938844,"Petrohradská, Praha 10 - Vršovice",CZ,50.0654340475211,14.452499536902199,point,30.0,4000.0,CZK,Pronájem bytu 1+kk 30 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vrsovice-petrohradska/48938844
345,49098332,"Mánesova, Praha 2 - Vinohrady",CZ,50.0778452371055,14.441404714602301,line,108.0,30000.0,CZK,Pronájem bytu 3+1 108 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-manesova/49098332
346,49221468,"Plzeňská, Praha 5 - Košíře",CZ,50.0710490441453,14.3839738286488,point,35.0,9900.0,CZK,Pronájem bytu 1+kk 35 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-kosire-plzenska/49221468
347,49385308,"Čechova, Plzeň - Jižní Předměstí",CZ,49.73336666666,13.37294277777,point,25.0,7000.0,CZK,Pronájem bytu 1+kk 25 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/plzen-jizni-predmesti-cechova/49385308
350,49781852,"Na Okruhu, Praha 4 - Písnice",CZ,50.0007083333,14.4625216667,line,69.0,15000.0,CZK,Pronájem bytu 3+kk 69 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-pisnice-na-okruhu/49781852
355,50510940,"Čechova, Chomutov",CZ,50.4562110900879,13.4129800796509,point,50.0,8000.0,CZK,Pronájem bytu 2+1 50 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/chomutov-chomutov-cechova/50510940
356,50560860,"Čs. mládeže, Most",CZ,50.49605800000001,13.633789000000002,point,54.0,8500.0,CZK,Pronájem bytu 2+1 54 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/most-most-cs--mladeze/50560860
358,51068508,"Kyjická, Chomutov",CZ,50.477686955833796,13.418354689554805,point,36.0,5300.0,CZK,Pronájem bytu 1+1 36 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/chomutov-chomutov-kyjicka/51068508
359,50888540,"Marie Cibulkové, Praha 4 - Nusle",CZ,50.0593091748245,14.428053454308099,line,57.0,13999.0,CZK,Pronájem bytu 2+1 57 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/praha-nusle-marie-cibulkove/50888540
361,51318620,"Na Nivách, Jablonné v Podještědí",CZ,50.762137,14.762568,line,24.0,5000.0,CZK,Pronájem bytu 2+kk 24 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/jablonne-v-podjestedi-jablonne-v-podjestedi-na-nivach/51318620
363,51470172,"Budějovická, Praha 4 - Krč",CZ,50.0421238182205,14.4597276272701,point,100.0,22000.0,CZK,Pronájem bytu 4+kk 100 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-krc-budejovicka/51470172
365,51683164,"Dlouhá, Nový Jičín",CZ,49.5956522075269,17.9977615469123,line,65.0,11000.0,CZK,Pronájem bytu 3+1 65 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/novy-jicin-novy-jicin-dlouha/51683164
366,51777372,"nám. ČSA, Moravské Budějovice",CZ,49.051373686121295,15.810717686559501,line,40.0,8500.0,CZK,Pronájem bytu 2+kk 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/moravske-budejovice-moravske-budejovice-nam--csa/51777372
367,51879004,"Zimmlerova, Ostrava - Zábřeh",CZ,49.80972965300001,18.2331186061,point,44.0,7300.0,CZK,Pronájem bytu 2+1 44 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/ostrava-zabreh-zimmlerova/51879004
372,52706908,"Bulharská, Praha 10 - Vršovice",CZ,50.07176361111,14.461091111110001,point,55.0,17000.0,CZK,Pronájem bytu 3+kk 55 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vrsovice-bulharska/52706908
379,52915804,"Nad Palatou, Praha 5 - Smíchov",CZ,50.07741279957,14.378159905195599,line,191.0,55000.0,CZK,Pronájem bytu 5+1 191 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/5+1/praha-smichov-nad-palatou/52915804
382,53714012,"Mutěnická, Brno - Židenice",CZ,49.2034949902254,16.657424126280198,line,28.0,11500.0,CZK,Pronájem bytu 1+kk 28 m² (Loft),apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/brno-zidenice-mutenicka/53714012
383,54017628,"Křížová, Praha 5 - Smíchov",CZ,50.0627593994141,14.4051103591919,point,19.0,8500.0,CZK,Pronájem bytu 1+kk 19 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-smichov-krizova/54017628
385,54226780,"Krkonošská, Praha 2 - Vinohrady",CZ,50.0798405214,14.445420332000001,point,127.0,30000.0,CZK,Pronájem bytu 4+kk 127 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-krkonosska/54226780
387,54353756,"Družicová, Praha 6 - Ruzyně",CZ,50.0918441569547,14.305582636758402,line,20.0,8500.0,CZK,Pronájem  pokoje 20 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/pokoj/praha-ruzyne-druzicova/54353756
388,54992732,"Štítného, Praha 3 - Žižkov",CZ,50.0851893558074,14.4509738041644,line,40.0,12580.0,CZK,Pronájem bytu 1+1 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-zizkov-stitneho/54992732
390,55148380,"Rooseveltova, Litvínov - Horní Litvínov",CZ,50.600486527996395,13.610586806145802,point,61.0,5041.0,CZK,Pronájem bytu 2+1 61 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/litvinov-horni-litvinov-rooseveltova/55148380
391,55791452,"Černého, Brno - Bystrc",CZ,49.215255160359604,16.524192720718602,line,75.0,15900.0,CZK,Pronájem bytu 3+1 75 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/3+1/brno-bystrc-cerneho/55791452
394,55876700,"Nerudova, Brno - Veveří",CZ,49.20610127356879,16.5952110236809,line,85.0,13990.0,CZK,Pronájem bytu 2+1 85 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+1/brno-veveri-nerudova/55876700
395,55992156,"Foerstrova, Olomouc - Nová Ulice",CZ,49.59021351279822,17.2375116089808,line,35.0,9600.0,CZK,Pronájem bytu 1+1 35 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/olomouc-nova-ulice-foerstrova/55992156
397,56262492,"Na Kozačce, Praha 2 - Vinohrady",CZ,50.071857,14.441967000000002,point,135.0,38000.0,CZK,Pronájem bytu 4+kk 135 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vinohrady-na-kozacce/56262492
398,56597596,"Na výtoni, Praha 2 - Nové Město",CZ,50.069309000000004,14.41673,point,48.0,13500.0,CZK,Pronájem bytu 2+kk 48 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-na-vytoni/56597596
400,56770140,"Máchova, Praha 2 - Vinohrady",CZ,50.072052,14.4414272,point,40.0,21000.0,CZK,Pronájem bytu 1+1 40 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+1/praha-vinohrady-machova/56770140
401,56827740,"V Jirchářích, Praha 1 - Nové Město",CZ,50.0801125,14.417721700000001,point,199.0,55000.0,CZK,Pronájem bytu 4+kk 199 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-nove-mesto-v-jircharich/56827740
402,57225052,"Horní náměstí, Humpolec",CZ,49.5415301329278,15.3602592024999,point,27.0,8500.0,CZK,Pronájem bytu 1+kk 27 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/humpolec-humpolec-horni-namesti/57225052
403,56389468,"Budějovická, Praha 4 - Krč",CZ,50.039713489078,14.4584272779964,point,22.0,9500.0,CZK,Pronájem bytu 1+kk 22 m²,apartment,rent,https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-krc-budejovicka/56389468
