,local_unique_id,address,Country,lat,lng,coordinate_type,living_area,price,currency,title,type,offer_type,url
12415,1827495772,"Wolkerova, Olomouc",CZ,49.5863037,17.243499800000002,point,65.0,3318770.0,CZK,Prodej bytu 2+kk 65 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-olomouc-wolkerova/1827495772
12419,1826369372,"Urbinská, Český Krumlov - Domoradice",CZ,48.8241836,14.3299699,point,92.0,3550000.0,CZK,Prodej bytu 3+1 92 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/cesky-krumlov-domoradice-urbinska/1826369372
12421,1829310300,"Zenklova, Praha 8 - Libeň",CZ,50.1118856,14.475412200000001,point,46.0,5200000.0,CZK,Prodej bytu 2+1 46 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-liben-zenklova/1829310300
12425,1825762908,"Chopinova, Mariánské Lázně",CZ,49.98160685124429,12.701244771236599,line,119.0,11175827.0,CZK,Prodej bytu atypické 119 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/atypicky/marianske-lazne-marianske-lazne-chopinova/1825762908
12426,1829592924,"Wolkerova, Olomouc",CZ,49.5863037,17.243499800000002,point,63.0,3486722.0,CZK,Prodej bytu 2+kk 63 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/olomouc-olomouc-wolkerova/1829592924
12429,1829944412,"Sasanková, Praha - Záběhlice",CZ,50.0547339376071,14.508143957646,line,56.0,4980000.0,CZK,Prodej bytu 2+1 56 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/praha-zabehlice-sasankova/1829944412
12432,1829977948,"28. října, Hlučín",CZ,49.891766,18.193607999999998,point,59.0,1690000.0,CZK,Prodej bytu 2+1 59 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/hlucin-hlucin-28--rijna/1829977948
12434,1830735708,"Kramperova, Praha 4 - Kamýk",CZ,50.006973133888295,14.455316788157498,point,64.0,6090000.0,CZK,Prodej bytu 2+kk 64 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kamyk-kramperova/1830735708
12446,1832148828,"Svazarmovská, Rožnov pod Radhoštěm",CZ,49.4658039532339,18.1272080348216,line,69.0,2750000.0,CZK,Prodej bytu 3+1 69 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/roznov-pod-radhostem-roznov-pod-radhostem-svazarmovska/1832148828
12448,1830628956,"Kolbenova, Praha",CZ,50.1106023994707,14.517480313799698,line,54.0,5927302.0,CZK,Prodej bytu 2+kk 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha--kolbenova/1830628956
12450,1832517212,"Reissigova, Brno - Ponava",CZ,49.2160319711611,16.602083665569598,line,54.0,4433000.0,CZK,Prodej bytu 2+kk 54 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-ponava-reissigova/1832517212
12452,1833267036,"Sartoriova, Praha 6 - Břevnov",CZ,50.0865058653488,14.362887529363599,line,88.0,8500000.0,CZK,Prodej bytu 3+kk 88 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-brevnov-sartoriova/1833267036
12458,1833475932,"Frymburk, okres Český Krumlov",CZ,48.6609412096,14.1656365253,point,120.0,5390000.0,CZK,Prodej bytu 4+kk 120 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+kk/frymburk--/1833475932
12459,1831906396,"Lovčenská, Praha 5 - Košíře",CZ,50.0674365483538,14.369626718243001,point,43.0,4300000.0,CZK,Prodej bytu 2+kk 43 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-lovcenska/1831906396
12460,1832664668,"Karlínské náměstí, Praha 8 - Karlín",CZ,50.0924,14.4463,point,36.0,5090000.0,CZK,Prodej bytu 1+kk 36 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-karlin-karlinske-namesti/1832664668
12464,1831711068,"Zámecký vrch, Karlovy Vary",CZ,50.2247556243541,12.8811692886044,line,42.0,2875000.0,CZK,Prodej bytu 2+kk 42 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/karlovy-vary-karlovy-vary-zamecky-vrch/1831711068
12465,1834426204,"K Višňovce, Holubice - Kozinec",CZ,50.200632506414394,14.3051617836626,line,86.0,5650000.0,CZK,Prodej bytu 3+kk 86 m² (Podkrovní),apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/holubice-kozinec-k-visnovce/1834426204
12466,1834491740,"Kytlická, Praha 9 - Prosek",CZ,50.12637199465861,14.5052427116254,line,75.0,4849000.0,CZK,Prodej bytu 3+1 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-prosek-kytlicka/1834491740
12468,1834704732,"Štichova, Praha 4 - Háje",CZ,50.03242779412111,14.538032694584803,point,42.0,3990000.0,CZK,Prodej bytu 2+kk 42 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-haje-stichova/1834704732
12471,1834917468,"Nad Ohradou, Praha 3 - Žižkov",CZ,50.091663832399995,14.4702886553,point,81.0,7800000.0,CZK,Prodej bytu 3+kk 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-nad-ohradou/1834917468
12472,1831231324,"Nádražní, Ostrava - Moravská Ostrava",CZ,49.844210798361594,18.281094181268802,line,85.0,3400000.0,CZK,Prodej bytu 3+1 85 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-moravska-ostrava-nadrazni/1831231324
12475,1835073372,"Jugoslávská, Karlovy Vary",CZ,50.2304373811518,12.8706653749529,point,83.0,3900000.0,CZK,Prodej bytu 3+kk 83 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/karlovy-vary-karlovy-vary-jugoslavska/1835073372
12480,1835102044,"Hollarovo náměstí, Praha 3 - Vinohrady",CZ,50.0768355024858,14.476880570958901,point,51.0,5490000.0,CZK,Prodej bytu 2+kk 51 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-hollarovo-namesti/1835102044
12487,1833193308,Praha 10 - Strašnice,CZ,50.064626950277,14.510862275453697,polygon,52.0,5100000.0,CZK,Prodej bytu 3+kk 52 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-/1833193308
12495,1837808732,"Masarykova, Ostrov",CZ,50.3082369248907,12.9467462198599,line,56.0,1350000.0,CZK,Prodej bytu 2+1 56 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/ostrov-ostrov-masarykova/1837808732
12497,1839373404,"Zdařilá, Praha 4 - Nusle",CZ,50.055253103999995,14.446312387799999,point,84.0,7498000.0,CZK,Prodej bytu 3+1 84 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-nusle-zdarila/1839373404
12500,1841011804,"Petrohradská, Praha 10 - Vršovice",CZ,50.0682610904153,14.450835283817899,point,30.0,3954850.0,CZK,Prodej bytu 1+kk 30 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vrsovice-petrohradska/1841011804
12502,1839607644,"Bořivojova, Roudnice nad Labem",CZ,50.424122525778294,14.2424330985667,point,52.0,1960000.0,CZK,Prodej bytu 2+1 52 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+1/roudnice-nad-labem-roudnice-nad-labem-borivojova/1839607644
12504,1832754268,"Hradec Králové - Nový Hradec Králové, okres Hradec Králové",CZ,50.1773013457502,15.8553365464561,polygon,55.0,2850000.0,CZK,Prodej bytu 2+kk 55 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/hradec-kralove-novy-hradec-kralove-/1832754268
12506,1841422172,"Nechvílova, Praha 4 - Chodov",CZ,50.022470681099996,14.496307140599999,point,81.0,6290000.0,CZK,Prodej bytu 3+kk 81 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-nechvilova/1841422172
12507,1841327708,"Brno - Jehnice, okres Brno-město",CZ,49.274566066546704,16.593899540274197,polygon,80.0,2994000.0,CZK,Prodej bytu 1+kk 80 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-jehnice-/1841327708
12508,1837141852,"Tupolevova, Praha 9 - Letňany",CZ,50.1366644444,14.5049572222,line,77.0,5900000.0,CZK,Prodej bytu 3+1 77 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+1/praha-letnany-tupolevova/1837141852
12509,1841643100,"Pekařova, Praha 8 - Čimice",CZ,50.1337170113,14.439580790199999,point,75.0,8646600.0,CZK,Prodej bytu 3+kk 75 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-cimice-pekarova/1841643100
12512,1841643356,"Lidická, Slaný",CZ,50.23151083333,14.06490055555,point,38.0,2500000.0,CZK,Prodej bytu 2+kk 38 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/2+kk/slany-slany-lidicka/1841643356
12516,1837645660,"Nový Bor, okres Česká Lípa",CZ,50.75761073977222,14.555552529354,polygon,89.0,2299000.0,CZK,Prodej bytu 4+1 89 m²,apartment,sale,https://www.sreality.cz/detail/prodej/byt/4+1/novy-bor--/1837645660
